6037,6071,15750,35602,33,869
6037,6059,19238,35528,33,396
12086,12011,15819,29394,1425,2524
48201,48157,12948,29334,2924,3180
6059,6037,16554,28931,396,33
6071,6037,11245,23634,869,33
17031,17043,11178,21698,535,923
6071,6065,9613,21605,869,397
36047,36081,11611,21293,949,984
48113,48439,10538,20780,2152,1869
6037,6065,9230,19877,33,397
48113,48085,10053,19692,2152,1782
48157,48201,9650,19660,3180,2924
12011,12086,10744,19270,2524,1425
48439,48113,10048,18861,1869,2152
6065,6071,8408,18641,397,869
36061,36047,13159,18465,195,949
48201,48339,7958,17399,2924,1266
48453,48491,8967,17212,297,1154
17043,17031,9474,16575,923,535
36061,36005,8383,16555,195,2026
24510,24005,8207,16400,1686,456
6059,6065,7254,16242,396,397
53033,53061,9061,16214,1747,336
36081,36059,7733,16207,984,981
26163,26125,8750,16107,146,3150
8031,8005,8458,15755,471,876
48085,48113,8603,15710,1782,2152
36081,36047,8639,15502,984,949
13121,13089,8638,15119,64,1920
48113,48121,7663,14881,2152,1796
13089,13121,8183,14262,1920,64
29510,29189,7306,14134,2707,1066
6001,6013,7107,14066,861,862
53033,53053,7324,14044,1747,1185
8005,8031,7727,13782,876,471
26125,26163,7245,13321,3150,146
26125,26163,7245,13321,3150,146
6065,6037,6679,13274,397,33
17031,17197,6412,13260,535,926
24005,24510,6706,12748,456,1686
12011,12099,7318,12689,2524,3134
4013,4021,5695,12642,374,17
48491,48453,6878,12578,1154,297
48339,48201,6220,12382,1266,2924
13089,13135,5657,12296,1920,65
36047,36061,8488,12284,949,195
17031,17097,5992,12194,535,924
25025,25017,8264,12087,2799,585
6073,6065,5495,11916,870,397
12095,12117,6591,11913,50,890
48121,48113,6562,11784,1796,2152
6065,6059,5643,11435,397,396
29189,29510,6396,11243,1066,2707
36005,36061,5945,11184,2026,195
53061,53033,6757,11099,336,1747
4021,4013,5029,11076,17,374
26163,26099,5433,10947,146,595
36061,36081,7195,10903,195,984
12117,12095,6151,10724,890,50
51059,51107,5014,10568,1288,319
48085,48121,5352,10449,1782,1796
6085,6001,5104,10399,1299,861
6037,6111,5412,10020,33,2490
6037,32003,4999,9808,33,1325
53053,53033,5640,9746,1185,1747
6013,6001,5395,9651,862,861
26125,26099,5220,9495,3150,595
36059,36103,5374,9461,981,199
8031,8059,5508,9423,471,40
12099,12011,5697,9393,3134,2524
17097,17031,5456,9293,924,535
17197,17031,5048,9286,926,535
25017,25025,6832,9279,585,2799
11001,24033,4845,9177,45,1035
6065,6073,4572,9149,397,870
48121,48085,4555,9050,1796,1782
6037,6073,5334,8986,33,870
13121,13067,4918,8944,64,2078
26099,26125,5029,8804,595,3150
12095,12097,4401,8720,50,496
41051,41005,4700,8699,236,230
25025,25021,5205,8681,2799,586
51059,51153,4190,8675,1288,1333
12057,12101,4410,8627,48,2558
13135,13089,4271,8624,65,1920
27123,27053,5285,8502,2254,601
6075,6081,4908,8445,1741,398
48201,48167,4240,8434,2924,659
27053,27123,5101,8362,601,2254
42101,42091,4600,8326,1261,244
17031,17089,3859,8318,535,2037
8031,8001,3665,8316,471,38
6073,6037,5139,8309,870,33
8059,8031,4972,8216,40,471
24031,24033,4252,8057,459,1035
48201,48039,3927,8030,2924,1130
12097,12095,4194,8017,496,50
36081,36061,5373,8011,984,195
26099,26163,3924,7882,595,146
25017,25009,4598,7867,585,1038
36059,36081,4468,7849,981,984
13067,13121,4469,7841,2078,64
6075,6001,5429,7806,1741,861
48439,48121,3826,7676,1869,1796
6111,6037,4453,7665,2490,33
24033,24031,4020,7605,1035,459
6067,6061,3810,7594,35,868
36005,36119,3957,7578,2026,551
40027,40109,3651,7550,1379,2980
17031,18089,3530,7486,535,2370
49035,49049,2973,7380,305,307
24033,11001,3934,7336,1035,45
13121,13063,3330,7326,64,2077
55079,55133,4080,7320,2942,2566
8001,8031,3326,7266,38,471
49049,49035,3281,7261,307,305
42101,42045,3753,7145,1261,241
6001,6085,3787,7076,861,1299
12057,12103,4423,7032,48,51
29189,29183,3711,6958,1066,169
6061,6067,3735,6884,868,35
40109,40027,3460,6706,2980,1379
6085,6081,3787,6627,1299,398
13063,13121,3083,6610,2077,64
22071,22051,3426,6584,1021,125
36103,36059,3819,6508,199,981
48167,48201,3466,6488,659,2924
39049,39041,3332,6484,2550,2118
8059,8001,3349,6427,40,38
12086,48453,3855,6413,1425,297
48039,48201,3318,6395,1130,2924
13121,13135,3275,6392,64,65
36047,36005,3240,6391,949,2026
41051,41067,4020,6337,236,2775
31055,31153,3220,6330,3137,2201
48121,48439,3414,6322,1796,1869
41005,41051,3682,6289,230,236
48453,48209,3032,6275,297,2925
39061,39017,3062,6271,583,1551
18097,18057,3470,6253,2826,2358
12101,12057,3336,6239,2558,48
12103,12057,3768,6202,51,48
6059,6071,3003,6173,396,869
17043,17197,2910,6147,923,926
27053,27003,3265,6118,601,2207
41067,41051,3950,6084,2775,236
17089,17031,2937,6072,2037,535
6059,6073,3494,6060,396,870
48201,48453,3477,6032,2924,297
6071,6059,3199,6029,869,396
25017,25027,3376,6023,585,1244
51510,51059,3417,6007,3211,1288
6081,6085,3381,5993,398,1299
22051,22071,3112,5948,125,1021
13135,13121,3157,5903,65,64
8005,8035,3007,5898,876,1371
49035,49011,2587,5860,305,302
36047,36085,2754,5831,949,2060
25021,25025,4071,5825,586,2799
34017,34003,3041,5821,2260,647
25009,25017,3565,5808,1038,585
8001,8005,2524,5794,38,876
6037,6029,2484,5768,33,2655
45079,45063,2974,5752,1364,771
6001,6077,2402,5751,861,1409
6081,6075,3681,5749,398,1741
8005,8001,2538,5738,876,38
27053,27037,3155,5719,601,2219
12031,12019,2730,5679,47,2533
6081,6001,2962,5673,398,861
25017,25021,3316,5662,585,586
6037,48453,2886,5637,33,297
51013,51059,3526,5623,1902,1288
36061,36119,2815,5592,195,551
51760,51087,3073,5539,2402,317
31153,31055,3006,5508,2201,3137
1073,1117,2773,5482,363,9
17043,17089,2700,5476,923,2037
25021,25017,3405,5455,586,585
42091,42101,3531,5422,244,1261
27003,27053,3045,5421,2207,601
6073,6059,3173,5386,870,396
25021,25023,3011,5382,586,587
12031,12109,2536,5378,47,1426
48439,48251,2351,5368,1869,2190
36081,36005,2790,5364,984,2026
8001,8059,2862,5357,38,40
32003,6037,2787,5350,1325,33
42045,42101,2979,5330,241,1261
37119,37179,2307,5330,565,216
42101,42017,2890,5293,1261,965
34013,34039,2641,5225,649,2650
4019,4013,2840,5213,2613,374
9001,9009,2988,5157,482,483
47037,47149,2601,5150,784,796
39017,39061,2729,5136,1551,583
55133,55079,3391,5119,2566,2942
51710,51810,2746,5095,1736,2413
45063,45079,2612,5083,771,1364
11001,24031,2950,5021,45,459
45019,45015,2491,5014,764,763
29095,20091,3069,4984,623,1529
6037,4013,2608,4961,33,374
27123,27163,2517,4953,2254,609
47037,47187,2308,4940,784,1125
27037,27053,3140,4935,2219,601
12019,12031,2634,4921,2533,47
36005,36047,2608,4903,2026,949
18089,17031,2437,4879,2370,535
12095,12069,2493,4878,50,493
34031,34003,2528,4849,941,647
51153,51059,2557,4782,1333,1288
8035,8005,2579,4764,1371,876
13121,13117,1975,4749,64,1955
36005,36081,2563,4735,2026,984
34023,34035,2342,4731,650,188
12103,12101,2520,4729,51,2558
51087,51760,2701,4669,317,2402
48375,48381,2230,4622,2324,2338
12115,12081,2466,4609,1427,2076
17197,17043,2333,4609,926,923
41051,53011,2279,4604,236,330
49011,49057,2087,4590,302,731
37063,37183,2424,4534,1629,217
25027,25017,2681,4524,1244,585
35001,35043,2233,4521,2271,945
51810,51550,2270,4510,2413,2116
51107,51059,2376,4477,319,1288
34003,34031,2467,4473,647,941
42091,42017,2517,4472,244,965
51760,51041,2191,4457,2402,312
16001,16027,2117,4456,3205,80
18097,18063,2239,4455,2826,2359
51810,51710,2460,4453,2413,1736
36081,36103,2355,4448,984,199
49057,49011,1981,4448,731,302
51059,24033,2233,4432,1288,1035
37119,37025,2051,4425,565,2089
6029,6037,2069,4419,2655,33
6029,6037,2069,4419,2655,33
51059,51510,2778,4409,1288,3211
39041,39049,2607,4406,2118,2550
48029,48187,1998,4400,1128,660
18097,18081,2272,4391,2826,1864
18057,18097,2627,4387,2358,2826
24033,24003,2270,4382,1035,1032
37183,37063,2566,4380,217,1629
36119,36005,2373,4372,551,2026
1117,1073,2304,4313,9,363
37183,37101,1957,4305,217,996
36047,36059,2160,4298,949,981
26161,26163,2420,4294,2711,146
42017,42091,2588,4293,965,244
40109,40017,2024,4278,2980,2610
51059,51013,3006,4270,1288,1902
34025,34029,2439,4252,187,940
20091,29095,2703,4241,1529,623
39035,39093,2296,4234,955,2403
9009,9001,2464,4232,483,482
29183,29189,2424,4199,169,1066
26081,26139,2098,4195,1544,2698
34017,34013,2045,4195,2260,649
6075,6013,2202,4187,1741,862
48439,48367,1855,4186,1869,2323
42095,42077,2317,4150,972,2804
12086,12099,2325,4120,1425,3134
47157,28033,1911,4105,1122,614
6001,6075,3099,4095,861,1741
13063,13151,1796,4091,2077,67
13067,13057,2078,4070,2078,2067
48381,48375,1996,4046,2338,2324
34007,34005,2232,4040,937,185
34007,34015,2129,4025,937,938
29189,29099,2179,4023,1066,1061
49011,49035,2011,4002,302,305
42077,42095,2283,3993,2804,972
48251,48439,1948,3982,2190,1869
45015,45019,2061,3973,763,764
36061,34017,2679,3943,195,2260
5143,5007,1883,3943,1740,1228
48113,48257,1740,3912,2152,3108
12021,12071,2003,3886,2534,1424
24031,11001,2894,3876,459,45
48113,48139,1700,3871,2152,279
16027,16001,1881,3836,80,3205
26163,26161,2132,3825,146,2711
18081,18097,2039,3823,1864,2826
4013,6037,2142,3812,374,33
27123,27037,2108,3807,2254,2219
8005,8059,2271,3805,876,40
13089,13067,2103,3801,1920,2078
12081,12115,2119,3799,2076,1427
39049,39045,1880,3799,2550,1573
41067,41005,2076,3791,2775,230
8059,8005,2230,3789,40,876
48113,48453,2199,3779,2152,297
27163,27123,2161,3755,609,2254
34039,34013,1952,3728,2650,649
26139,26081,2135,3708,2698,1544
22017,22015,1763,3681,122,1016
13245,13073,1741,3677,520,896
48113,48201,1991,3666,2152,2924
4013,48453,1334,3666,374,297
45019,45035,1799,3655,764,1344
12011,48453,2195,3649,2524,297
37119,45091,1766,3637,565,254
36119,9001,1891,3621,551,482
34035,34023,1841,3581,188,650
12109,12031,2063,3580,1426,47
8069,8123,1805,3579,41,2882
34023,34025,1858,3578,650,187
17031,17111,1901,3563,535,2058
51700,51650,1826,3554,2389,2129
25025,25009,2085,3553,2799,1038
39057,39113,2075,3545,2551,2425
